LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Unit.Code,Unit,PowerCode.Code,PowerCode,Value,Flag.Codes,Flags
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,5.929814,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,6.405467,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,6.037329,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,6.029975,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,5.811129,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,5.67355,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,5.885172,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,5.426666,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,4.990232,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,4.848908,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,7.965329,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,7.70203,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,4.832198,,
CAN,Canada,LRUN55FE,"Unemployment rate, Aged 55-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,4.577775,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,4.044901,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,5.082818,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,5.625938,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,4.682662,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,4.450877,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,4.632239,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,7.299098,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,8.567253,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,8.428319,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,8.699891,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,7.498706,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,6.809779,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,6.454763,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,6.510087,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,6.311934,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,8.436228,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,9.772919,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,10.20671,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,9.699814,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,8.507854,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,7.964574,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,7.590343,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,6.9693,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,6.388589,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,5.4574,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,5.96179,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,6.609204,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,6.847548,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,6.117452,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,5.406496,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,5.507458,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,5.342455,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,5.951852,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,8.202744,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,7.759277,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,7.23701,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,6.761107,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,7.004893,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,6.890219,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,6.884384,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,7.201154,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,6.498719,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,5.828493,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,5.821218,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,8.612518,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,7.204255,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,5.169297,,
CAN,Canada,LRUN55MA,"Unemployment rate, Aged 55-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,4.716904,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,4.222108,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,5.195483,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,5.62187,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,4.7412,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,4.682828,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,4.578796,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,7.074387,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,8.422469,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,8.137234,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,8.387339,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,7.447728,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,7.116309,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,6.330285,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,6.357573,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,6.095145,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,8.258433,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,9.286267,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,9.953628,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,9.188329,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,8.321883,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,7.810194,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,7.613485,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,6.86927,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,5.961121,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,5.47607,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,5.824183,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,6.266522,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,6.280753,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,5.927054,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,5.37883,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,5.413035,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,5.230992,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,5.584598,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,7.157226,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,6.929425,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,6.855192,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,6.429586,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,6.555243,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,6.391506,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,6.326905,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,6.59347,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,6.001938,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,5.437629,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,5.374792,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,8.313117,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,7.434697,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,5.010947,,
CAN,Canada,LRUN55TT,"Unemployment rate, Aged 55-64, All persons",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,4.649971,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,8.275,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,9.266666,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,9.633333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1979,PC,Percentage,0,Units,8.775,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1980,PC,Percentage,0,Units,8.408334,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1981,PC,Percentage,0,Units,8.333333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1982,PC,Percentage,0,Units,10.825,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1983,PC,Percentage,0,Units,11.65833,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1984,PC,Percentage,0,Units,11.4,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1985,PC,Percentage,0,Units,10.675,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1986,PC,Percentage,0,Units,9.833333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1987,PC,Percentage,0,Units,9.266666,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1988,PC,Percentage,0,Units,8.241667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1989,PC,Percentage,0,Units,7.833333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1990,PC,Percentage,0,Units,8.166667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1991,PC,Percentage,0,Units,9.725,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1992,PC,Percentage,0,Units,10.225,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1993,PC,Percentage,0,Units,10.73333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1994,PC,Percentage,0,Units,9.816667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1995,PC,Percentage,0,Units,9.15,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1996,PC,Percentage,0,Units,9.325,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1997,PC,Percentage,0,Units,8.975,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1998,PC,Percentage,0,Units,8.041667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,1999,PC,Percentage,0,Units,7.358333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2000,PC,Percentage,0,Units,6.725,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2001,PC,Percentage,0,Units,6.875,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2002,PC,Percentage,0,Units,7.15,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2003,PC,Percentage,0,Units,7.216667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2004,PC,Percentage,0,Units,6.9,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2005,PC,Percentage,0,Units,6.508333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2006,PC,Percentage,0,Units,6.233333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2007,PC,Percentage,0,Units,5.833333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2008,PC,Percentage,0,Units,5.825,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2009,PC,Percentage,0,Units,7.216667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2010,PC,Percentage,0,Units,7.4,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2011,PC,Percentage,0,Units,7.233333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2012,PC,Percentage,0,Units,6.983333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2013,PC,Percentage,0,Units,6.766667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2014,PC,Percentage,0,Units,6.583333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2015,PC,Percentage,0,Units,6.383333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2016,PC,Percentage,0,Units,6.366667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2017,PC,Percentage,0,Units,5.983333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2018,PC,Percentage,0,Units,5.591667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2019,PC,Percentage,0,Units,5.316667,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2020,PC,Percentage,0,Units,9.608334,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2021,PC,Percentage,0,Units,7.325,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2022,PC,Percentage,0,Units,5.158333,,
CAN,Canada,LRUN64FE,"Unemployment rate, Aged 15-64, Females",STSA,"Level, rate or quantity series, s.a.",A,Annual,2023,PC,Percentage,0,Units,5.316667,,
CAN,Canada,LRUN64MA,"Unemployment rate, Aged 15-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1976,PC,Percentage,0,Units,6.516667,,
CAN,Canada,LRUN64MA,"Unemployment rate, Aged 15-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1977,PC,Percentage,0,Units,7.466667,,
CAN,Canada,LRUN64MA,"Unemployment rate, Aged 15-64, Males",STSA,"Level, rate or quantity series, s.a.",A,Annual,1978,PC,Percentage,0,Units,7.775,,
